Unnamed: 0,CNTY_NM,TRFC_STATN_ID,AADT_RPT_QTY,AADT_RPT_HIST_05_QTY,LATITUDE,LONGITUDE,5Yr_Growth,Wildfire_Risk,City,RISK_STATE_RANK
336,Bastrop,11ML711EBSR,911,530,30.110533,-97.384186,0.7188679245283018,Minimal Direct Wildfire Impacts,Bastrop,0.251
338,Bastrop,11SP38,18398,16751,30.133657,-97.315769,0.098322488,Minimal Direct Wildfire Impacts,Bastrop,0.251
340,Bastrop,11T1,23032,23441,30.111645,-97.307542,-0.017448061,Minimal Direct Wildfire Impacts,Bastrop,0.251
342,Bastrop,11T13,5619,5794,30.009424,-97.161798,-0.030203659,Minimal Direct Wildfire Impacts,Smithville,0.339
343,Bastrop,11T15,4751,5797,30.007348,-97.156944,-0.180438158,Minimal Direct Wildfire Impacts,Smithville,0.339
344,Bastrop,11T15A,4693,4822,30.004874,-97.151068,-0.026752385,Minimal Direct Wildfire Impacts,Smithville,0.339
345,Bastrop,11T16,6642,7706,30.008501,-97.164898,-0.138074228,Minimal Direct Wildfire Impacts,Smithville,0.339
346,Bastrop,11T17,1284,1391,30.009727,-97.165016,-0.076923077,Minimal Direct Wildfire Impacts,Smithville,0.339
348,Bastrop,11T20,40877,31733,30.33765,-97.371515,0.288154287,Minimal Direct Wildfire Impacts,Elgin,0.284
349,Bastrop,11T21,4465,4127,30.339367,-97.369146,0.081899685,Minimal Direct Wildfire Impacts,Elgin,0.284
350,Bastrop,11T22,6154,4280,30.339648,-97.367382,0.4378504672897196,Minimal Direct Wildfire Impacts,Elgin,0.284
351,Bastrop,11T24,8540,7599,30.347305,-97.370274,0.123832083,Minimal Direct Wildfire Impacts,Elgin,0.284
352,Bastrop,11T26,4189,3834,30.349649,-97.370459,0.092592593,Minimal Direct Wildfire Impacts,Elgin,0.284
353,Bastrop,11T27,7721,7197,30.351031,-97.371795,0.072808114,Minimal Direct Wildfire Impacts,Elgin,0.284
354,Bastrop,11T28,8092,7365,30.352959,-97.374628,0.098710115,Minimal Direct Wildfire Impacts,Elgin,0.284
355,Bastrop,11T29,5925,5568,30.3537,-97.37619,0.064116379,Minimal Direct Wildfire Impacts,Elgin,0.284
356,Bastrop,11T3,26951,49270,30.104962,-97.30905,-0.452993708,Minimal Direct Wildfire Impacts,Bastrop,0.251
357,Bastrop,11T30,3441,2512,30.354345,-97.374856,0.3698248407643312,Minimal Direct Wildfire Impacts,Elgin,0.284
361,Bastrop,11T4,34119,51048,30.104867,-97.316799,-0.331629055,Minimal Direct Wildfire Impacts,Bastrop,0.251
362,Bastrop,11T4EBSR,20680,693,30.104558,-97.316792,28.84126984126984,Minimal Direct Wildfire Impacts,Bastrop,0.251
363,Bastrop,11T4WBSR,4858,2153,30.105183,-97.316811,1.2563864375290292,Minimal Direct Wildfire Impacts,Bastrop,0.251
364,Bastrop,11T6,13297,12922,30.110551,-97.318111,0.029020275,Minimal Direct Wildfire Impacts,Bastrop,0.251
365,Bastrop,11T8,13356,10832,30.110683,-97.309033,0.233013294,Minimal Direct Wildfire Impacts,Bastrop,0.251
366,Bastrop,11U1772,8215,6900,30.112,-97.350197,0.1905797101449275,Minimal Direct Wildfire Impacts,Bastrop,0.251
367,Travis,227A101,46670,46158.88269195201,30.18541,-97.878598,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
368,Travis,227A18301,54166,53572.788512797786,30.218131,-97.683264,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
369,Travis,227A18302,46000,45496.22035204183,30.239548,-97.688485,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
371,Travis,227A4501T,19588,19373.47748382164,30.152289,-97.874685,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
372,Travis,227A7101,161009,159245.67266656313,30.221776,-97.675498,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
373,Travis,227A7102,121262,119933.9711375934,30.217232,-97.694384,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
374,Travis,227D10SBSR,20457,21776,30.3574599,-97.74661426,-0.060571271,Minimal Direct Wildfire Impacts,Austin,0.422
375,Travis,227D11,123297,130260,30.431807,-97.764567,-0.053454629,Minimal Direct Wildfire Impacts,Austin,0.422
376,Travis,227D11NBSR,25940,23815,30.432069,-97.764187,0.089229477,Minimal Direct Wildfire Impacts,Austin,0.422
377,Travis,227D11SBSR,29137,26577,30.431498,-97.76486,0.096323889,Minimal Direct Wildfire Impacts,Austin,0.422
380,Travis,227D14NBSR,6162,6471,30.28463359,-97.72585189,-0.047751507,Minimal Direct Wildfire Impacts,Austin,0.422
381,Travis,227D14SBSR,9718,9443,30.28423448,-97.72672197,0.029122101,Minimal Direct Wildfire Impacts,Austin,0.422
383,Travis,227D16WBSR,17336,15620,30.333295,-97.614186,0.1098591549295774,Minimal Direct Wildfire Impacts,Austin,0.422
385,Travis,227D182ANBSR,8751,9338,30.282352,-97.765151,-0.062861426,Minimal Direct Wildfire Impacts,Austin,0.422
386,Travis,227D195ANBSR,9259,9057,30.359735,-97.790349,0.022303191,Minimal Direct Wildfire Impacts,Austin,0.422
394,Travis,227D214ANBSR,7198,7900,30.34913236,-97.71091239,-0.088860759,Minimal Direct Wildfire Impacts,Austin,0.422
396,Travis,227D30ASBSR,9980,12118,30.19996731,-97.62325498,-0.176431754,Minimal Direct Wildfire Impacts,Austin,0.422
397,Travis,227D30BNBSR,4445,3807,30.203627,-97.621872,0.1675860257420541,Minimal Direct Wildfire Impacts,Austin,0.422
398,Travis,227D48ANBSR,8667,7265,30.313534,-97.662085,0.1929800412938747,Minimal Direct Wildfire Impacts,Austin,0.422
399,Travis,227D48ASBSR,7840,9870,30.313268,-97.662929,-0.205673759,Minimal Direct Wildfire Impacts,Austin,0.422
402,Travis,227D66AEBSR,16434,18146,30.213439,-97.660449,-0.094345861,Minimal Direct Wildfire Impacts,Austin,0.422
403,Travis,227D66AWBSR,16908,19074,30.214363,-97.660908,-0.113557723,Minimal Direct Wildfire Impacts,Austin,0.422
404,Travis,227D67SBSR,14481,14322.407976476474,30.281706,-97.767743,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
405,Travis,227D8,131349,128785,30.142674,-97.795079,0.019909151,Minimal Direct Wildfire Impacts,Austin,0.422
406,Travis,227D8NBSR,18430,12735,30.14259,-97.794744,0.4471927758146839,Minimal Direct Wildfire Impacts,Austin,0.422
407,Travis,227D8SBSR,15160,13391,30.142845,-97.795445,0.1321036517063699,Minimal Direct Wildfire Impacts,Austin,0.422
412,Travis,227E304A,36851,31096,30.352188,-97.41029,0.1850720349884229,Minimal Direct Wildfire Impacts,Elgin,0.284
415,Travis,227H1002,161271,159504.80331291608,30.290052,-97.761071,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
417,Travis,227H101A,64461,45282,30.206468,-97.862285,0.42354578,Minimal Direct Wildfire Impacts,Austin,0.422
418,Travis,227H101B,55974,24757,30.195346,-97.869686,1.2609363008442056,Minimal Direct Wildfire Impacts,Austin,0.422
419,Travis,227H101C,92024,91016.17786252822,30.22679,-97.830859,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
420,Travis,227H101CNBSR,5220,5162.831961688225,30.226242,-97.830517,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
421,Travis,227H101CSBSR,9318,9215.951766,30.227477,-97.83099,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
422,Travis,227H102,17865,18987,30.143998,-97.833079,-0.059093064,Minimal Direct Wildfire Impacts,Austin,0.422
423,Travis,227H103,44712,31291,30.169052,-97.825711,0.4289092710364002,Minimal Direct Wildfire Impacts,Austin,0.422
424,Travis,227H103C,168138,166296.5977728611,30.294756,-97.759226,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
425,Travis,227H104,28638,34274,30.175285,-97.823054,-0.164439517,Minimal Direct Wildfire Impacts,Austin,0.422
426,Travis,227H104C,101956,100839.40526549517,30.390415,-97.734206,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
427,Travis,227H104CNBSR,24877,24604.55377603793,30.390345,-97.733683,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
428,Travis,227H104CSBSR,19210,18999.61723832008,30.390698,-97.734809,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
429,Travis,227H105,30091,35199,30.199032,-97.80803,-0.145117759,Minimal Direct Wildfire Impacts,Austin,0.422
430,Travis,227H109,24613,32519,30.199124,-97.776445,-0.243119407,Minimal Direct Wildfire Impacts,Austin,0.422
435,Travis,227H110,29678,33370,30.209732,-97.772232,-0.110638298,Minimal Direct Wildfire Impacts,Austin,0.422
436,Travis,227H114,24555,24852,30.263283,-97.744185,-0.011950748,Minimal Direct Wildfire Impacts,Austin,0.422
437,Travis,227H114A,21219,27900,30.263558,-97.745195,-0.239462366,Minimal Direct Wildfire Impacts,Austin,0.422
438,Travis,227H115,24120,30614,30.261271,-97.736963,-0.212125171,Minimal Direct Wildfire Impacts,Austin,0.422
439,Travis,227H117,183326,202376,30.298599,-97.717276,-0.094131715,Minimal Direct Wildfire Impacts,Austin,0.422
440,Travis,227H117NBSR,11767,13843,30.297841,-97.717404,-0.149967493,Minimal Direct Wildfire Impacts,Austin,0.422
441,Travis,227H117SBSR,12421,14224,30.298041,-97.717917,-0.126757593,Minimal Direct Wildfire Impacts,Austin,0.422
442,Travis,227H118,152424,196302,30.305715,-97.712763,-0.223522939,Minimal Direct Wildfire Impacts,Austin,0.422
443,Travis,227H118NBSR,30698,32731,30.305444,-97.712581,-0.062112371,Minimal Direct Wildfire Impacts,Austin,0.422
444,Travis,227H118SBSR,30965,8242,30.3060359,-97.71294283,2.7569764620237804,Minimal Direct Wildfire Impacts,Austin,0.422
445,Travis,227H119,157573,193850,30.316519,-97.707597,-0.187139541,Minimal Direct Wildfire Impacts,Austin,0.422
446,Travis,227H119NBSR,18693,21620,30.316263,-97.707263,-0.135383904,Minimal Direct Wildfire Impacts,Austin,0.422
447,Travis,227H119SBSR,24035,23877,30.316793,-97.707916,0.006617247,Minimal Direct Wildfire Impacts,Austin,0.422
448,Travis,227H12,169301,159315,30.378911,-97.674995,0.062680852,Minimal Direct Wildfire Impacts,Austin,0.422
449,Travis,227H120,139739,129244,30.449127,-97.666794,0.081202996,Minimal Direct Wildfire Impacts,Austin,0.422
450,Travis,227H120NBSR,23779,25544,30.44883,-97.666483,-0.069096461,Minimal Direct Wildfire Impacts,Austin,0.422
452,Travis,227H123,44053,43570.54337322824,30.299979,-97.711888,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
453,Travis,227H128A,36115,43724,30.265869,-97.753097,-0.17402342,Minimal Direct Wildfire Impacts,Austin,0.422
454,Travis,227H129,36485,36688,30.244925,-97.780491,-0.005533144,Minimal Direct Wildfire Impacts,Austin,0.422
455,Travis,227H12NBSR,10949,11661,30.378385,-97.674737,-0.061058228,Minimal Direct Wildfire Impacts,Austin,0.422
456,Travis,227H12SBSR,9713,10956,30.379638,-97.675124,-0.113453815,Minimal Direct Wildfire Impacts,Austin,0.422
457,Travis,227H13,145079,138459,30.364347,-97.684202,0.047811988,Minimal Direct Wildfire Impacts,Austin,0.422
459,Travis,227H13002T,50361,49809.45985106911,30.314043,-97.572724,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
464,Travis,227H134AWBSR,17501,18420,30.233673,-97.819095,-0.049891422,Minimal Direct Wildfire Impacts,Austin,0.422
465,Travis,227H135,83557,99537,30.244675,-97.80225,-0.160543316,Minimal Direct Wildfire Impacts,Austin,0.422
466,Travis,227H135A,44410,55818,30.260086,-97.813892,-0.204378516,Minimal Direct Wildfire Impacts,Austin,0.422
467,Travis,227H136,140446,153269,30.258305,-97.797745,-0.083663363,Minimal Direct Wildfire Impacts,Austin,0.422
468,Travis,227H136A,153321,139370,30.266562,-97.78095,0.1001004520341536,Minimal Direct Wildfire Impacts,Austin,0.422
469,Travis,227H136ANBSR,22164,23308,30.266245,-97.780391,-0.04908186,Minimal Direct Wildfire Impacts,Austin,0.422
471,Travis,227H136NBSR,5485,7489,30.258402,-97.796704,-0.267592469,Minimal Direct Wildfire Impacts,Austin,0.422
472,Travis,227H136SBSR,3268,4325,30.258269,-97.798888,-0.244393064,Minimal Direct Wildfire Impacts,Austin,0.422
473,Travis,227H137,78102,83195,30.23893406,-97.81918128,-0.061217621,Minimal Direct Wildfire Impacts,Austin,0.422
474,Travis,227H137B,81032,69394,30.216454,-97.843186,0.1677090238349136,Minimal Direct Wildfire Impacts,Austin,0.422
475,Travis,227H137BNBSR,4754,4558,30.216137,-97.842033,0.043001316,Minimal Direct Wildfire Impacts,Austin,0.422
476,Travis,227H137BSBSR,4681,4315,30.217445,-97.840607,0.084820394,Minimal Direct Wildfire Impacts,Austin,0.422
477,Travis,227H137NBSR,18638,20248,30.238276,-97.819095,-0.079514026,Minimal Direct Wildfire Impacts,Austin,0.422
478,Travis,227H137SBSR,16704,18643,30.239517,-97.81925,-0.104006866,Minimal Direct Wildfire Impacts,Austin,0.422
479,Travis,227H138A,56073,60621,30.236114,-97.847093,-0.075023507,Minimal Direct Wildfire Impacts,Austin,0.422
480,Travis,227H138AEBSR,5730,5346,30.235846,-97.846908,0.071829405,Minimal Direct Wildfire Impacts,Austin,0.422
481,Travis,227H138AWBSR,8434,9364,30.236478,-97.847237,-0.099316531,Minimal Direct Wildfire Impacts,Austin,0.422
482,Travis,227H139,83327,72290,30.235228,-97.86098,0.1526767187716143,Minimal Direct Wildfire Impacts,Austin,0.422
483,Travis,227H13NBSR,23444,24378,30.364214,-97.683836,-0.038313233,Minimal Direct Wildfire Impacts,Austin,0.422
484,Travis,227H13SBSR,30115,24070,30.364966,-97.684145,0.2511425010386373,Minimal Direct Wildfire Impacts,Austin,0.422
485,Travis,227H14,125356,145168,30.340851,-97.699033,-0.136476358,Minimal Direct Wildfire Impacts,Austin,0.422
486,Travis,227H140,51897,48197,30.232152,-97.877091,0.076768264,Minimal Direct Wildfire Impacts,Austin,0.422
487,Travis,227H141,24542,15562,30.228483,-97.88855,0.5770466521012724,Minimal Direct Wildfire Impacts,Austin,0.422
488,Travis,227H141A,17120,12378,30.182804,-97.92881,0.3830990466957505,Minimal Direct Wildfire Impacts,Austin,0.422
489,Travis,227H141B,25420,16410,30.19183,-97.921662,0.5490554539914686,Minimal Direct Wildfire Impacts,Austin,0.422
490,Travis,227H142,54068,44818,30.229768,-97.893101,0.2063902896157793,Minimal Direct Wildfire Impacts,Austin,0.422
491,Travis,227H143,28281,34138,30.235852,-97.877334,-0.17156834,Minimal Direct Wildfire Impacts,Austin,0.422
501,Travis,227H14NBSR,35128,44281,30.34310011,-97.69731929,-0.206702649,Minimal Direct Wildfire Impacts,Austin,0.422
502,Travis,227H14SBSR,26401,27093,30.34294215,-97.69813725,-0.025541653,Minimal Direct Wildfire Impacts,Austin,0.422
503,Travis,227H15,148429,116357,30.34280166,-97.70379856,0.2756344697783545,Minimal Direct Wildfire Impacts,Austin,0.422
513,Travis,227H159,32460,29840,30.512341,-97.863628,0.087801609,Minimal Direct Wildfire Impacts,Cedar Park,0.464
514,Travis,227H15EBSR,22346,20726,30.34227,-97.70369,0.078162694,Minimal Direct Wildfire Impacts,Austin,0.422
515,Travis,227H15WBSR,21897,19668,30.341908,-97.70258012,0.1133312995729103,Minimal Direct Wildfire Impacts,Austin,0.422
516,Travis,227H160,22954,22986,30.455787,-97.827319,-0.001392152,Minimal Direct Wildfire Impacts,Cedar Park,0.464
517,Travis,227H161,6660,7248,30.440179,-97.873111,-0.081125828,Minimal Direct Wildfire Impacts,Cedar Park,0.464
520,Travis,227H164,41474,41321,30.404731,-97.853485,0.003702718,Minimal Direct Wildfire Impacts,Austin,0.422
521,Travis,227H165,34081,42777,30.396117,-97.848007,-0.203286813,Minimal Direct Wildfire Impacts,Austin,0.422
522,Travis,227H165A,44291,51893,30.361526,-97.7943,-0.146493747,Minimal Direct Wildfire Impacts,Austin,0.422
523,Travis,227H166,34901,50802,30.402362,-97.85475,-0.312999488,Minimal Direct Wildfire Impacts,Austin,0.422
531,Travis,227H173A,33312,19573,30.305339,-97.933757,0.7019363408777397,Minimal Direct Wildfire Impacts,Austin,0.422
536,Travis,227H177,33835,50299,30.292399,-97.828306,-0.327322611,Minimal Direct Wildfire Impacts,West Lake Hills,0.41
537,Travis,227H178,16624,28681,30.292338,-97.822032,-0.420382832,Minimal Direct Wildfire Impacts,West Lake Hills,0.41
538,Travis,227H179,30355,29306,30.28463,-97.811913,0.035794718,Minimal Direct Wildfire Impacts,West Lake Hills,0.41
539,Travis,227H18,21949,19307,30.320676,-97.711596,0.1368415600559382,Minimal Direct Wildfire Impacts,Austin,0.422
540,Travis,227H180,34962,32865,30.274789,-97.800938,0.063806481,Minimal Direct Wildfire Impacts,West Lake Hills,0.41
542,Travis,227H187,157279,157489,30.323082,-97.755902,-0.001333426,Minimal Direct Wildfire Impacts,Austin,0.422
543,Travis,227H188,27821,34181,30.335061,-97.752702,-0.186068284,Minimal Direct Wildfire Impacts,Austin,0.422
544,Travis,227H189,150497,148872,30.35120363,-97.74910228,0.010915417,Minimal Direct Wildfire Impacts,Austin,0.422
545,Travis,227H189SBSR,9308,10040,30.35093715,-97.74986883,-0.072908367,Minimal Direct Wildfire Impacts,Austin,0.422
546,Travis,227H18EBSR,13654,15023,30.320189,-97.711324,-0.091126939,Minimal Direct Wildfire Impacts,Austin,0.422
547,Travis,227H18WBSR,19990,13979,30.321306,-97.71165,0.4300021460762572,Minimal Direct Wildfire Impacts,Austin,0.422
548,Travis,227H190,26230,32997,30.33983,-97.75953,-0.20507925,Minimal Direct Wildfire Impacts,Austin,0.422
549,Travis,227H191,20942,27256,30.341284,-97.772583,-0.231655415,Minimal Direct Wildfire Impacts,Austin,0.422
550,Travis,227H192,20507,27402,30.343156,-97.78415,-0.251623969,Minimal Direct Wildfire Impacts,Austin,0.422
551,Travis,227H193,22161,29445,30.35906,-97.788298,-0.247376465,Minimal Direct Wildfire Impacts,Austin,0.422
552,Travis,227H195,47613,54706,30.364895,-97.790037,-0.12965671,Minimal Direct Wildfire Impacts,Austin,0.422
553,Travis,227H196,50652,53584,30.388544,-97.749681,-0.054717826,Minimal Direct Wildfire Impacts,Austin,0.422
554,Travis,227H197,140353,149347,30.421001,-97.747222,-0.060222167,Minimal Direct Wildfire Impacts,Austin,0.422
555,Travis,227H197A,134390,137676,30.401506,-97.745767,-0.023867631,Minimal Direct Wildfire Impacts,Austin,0.422
556,Travis,227H197ANBSR,25090,23753,30.401221,-97.745359,0.056287627,Minimal Direct Wildfire Impacts,Austin,0.422
557,Travis,227H197ASBSR,24989,22909,30.401741,-97.746156,0.090794011,Minimal Direct Wildfire Impacts,Austin,0.422
558,Travis,227H197B,50005,49788,30.439409,-97.738962,0.00435848,Minimal Direct Wildfire Impacts,Austin,0.422
559,Travis,227H197C,46256,55456,30.444509,-97.742689,-0.165897288,Minimal Direct Wildfire Impacts,Austin,0.422
560,Travis,227H197NBSR,20235,18861,30.421101,-97.746812,0.072848735,Minimal Direct Wildfire Impacts,Austin,0.422
561,Travis,227H197SBSR,17550,16174,30.420974,-97.747674,0.085074811,Minimal Direct Wildfire Impacts,Austin,0.422
562,Travis,227H198,27250,24243,30.390097,-97.743471,0.1240358041496514,Minimal Direct Wildfire Impacts,Austin,0.422
563,Travis,227H199,144929,146786,30.38786019,-97.74424642,-0.01265107,Minimal Direct Wildfire Impacts,Austin,0.422
564,Travis,227H199EBSR,15957,15277,30.38727628,-97.7443367,0.044511357,Minimal Direct Wildfire Impacts,Austin,0.422
565,Travis,227H199WBSR,24657,22971,30.389147,-97.743964,0.073396892,Minimal Direct Wildfire Impacts,Austin,0.422
566,Travis,227H201,149273,149361,30.372692,-97.740766,-0.000589177,Minimal Direct Wildfire Impacts,Austin,0.422
567,Travis,227H201NBSR,21632,20616,30.372224,-97.740477,0.049282111,Minimal Direct Wildfire Impacts,Austin,0.422
568,Travis,227H201SBSR,17353,14919,30.372559,-97.741173,0.1631476640525504,Minimal Direct Wildfire Impacts,Austin,0.422
569,Travis,227H202,142104,138365,30.37374,-97.727624,0.02702273,Minimal Direct Wildfire Impacts,Austin,0.422
570,Travis,227H202EBSR,28236,28455,30.373401,-97.727575,-0.007696363,Minimal Direct Wildfire Impacts,Austin,0.422
571,Travis,227H202WBSR,32198,29761,30.37424,-97.727877,0.081885689,Minimal Direct Wildfire Impacts,Austin,0.422
572,Travis,227H205,156284,138247,30.35504522,-97.71506875,0.1304693772740095,Minimal Direct Wildfire Impacts,Austin,0.422
573,Travis,227H205EBSR,12880,10837,30.354593,-97.715284,0.188520808,Minimal Direct Wildfire Impacts,Austin,0.422
574,Travis,227H205WBSR,15645,13119,30.355394,-97.714985,0.1925451635033158,Minimal Direct Wildfire Impacts,Austin,0.422
575,Travis,227H206,142104,138365,30.372365,-97.724732,0.02702273,Minimal Direct Wildfire Impacts,Austin,0.422
576,Travis,227H206EBSR,17299,15471,30.371963,-97.724539,0.118156551,Minimal Direct Wildfire Impacts,Austin,0.422
577,Travis,227H206WBSR,19761,17826,30.372878,-97.724987,0.1085493099966341,Minimal Direct Wildfire Impacts,Austin,0.422
578,Travis,227H207,35973,43120,30.373862,-97.726211,-0.165746753,Minimal Direct Wildfire Impacts,Austin,0.422
579,Travis,227H207A,21950,33660,30.40386,-97.716688,-0.347890671,Minimal Direct Wildfire Impacts,Austin,0.422
580,Travis,227H207B,51390,61367,30.421975,-97.707282,-0.162579236,Minimal Direct Wildfire Impacts,Austin,0.422
581,Travis,227H208A,112534,112974,30.41093014,-97.71027928,-0.003894701,Minimal Direct Wildfire Impacts,Austin,0.422
582,Travis,227H208ANBSR,4372,6072,30.410204,-97.710303,-0.27997365,Minimal Direct Wildfire Impacts,Austin,0.422
583,Travis,227H208ASBSR,6234,7899,30.411319,-97.710458,-0.210786175,Minimal Direct Wildfire Impacts,Austin,0.422
584,Travis,227H208CNBDR,17931,18277,30.431714,-97.699925,-0.018930897,Minimal Direct Wildfire Impacts,Austin,0.422
585,Travis,227H208CSBDR,15927,15910,30.432038,-97.700902,0.00106851,Minimal Direct Wildfire Impacts,Austin,0.422
586,Travis,227H208CT,70691,64650,30.431261,-97.700655,0.093441609,Minimal Direct Wildfire Impacts,Austin,0.422
587,Travis,227H209A,53491,56464,30.419363,-97.702692,-0.052653018,Minimal Direct Wildfire Impacts,Austin,0.422
588,Travis,227H209B,55868,62519,30.40993,-97.683719,-0.106383659,Minimal Direct Wildfire Impacts,Austin,0.422
589,Travis,227H209SBDR,15745,19481,30.43948,-97.699142,-0.191776603,Minimal Direct Wildfire Impacts,Austin,0.422
590,Travis,227H210,21753,27539,30.406714,-97.678442,-0.210102037,Minimal Direct Wildfire Impacts,Austin,0.422
591,Travis,227H210A,57418,63366,30.407931,-97.678759,-0.093867374,Minimal Direct Wildfire Impacts,Austin,0.422
592,Travis,227H210B,4322,4708,30.421861,-97.673257,-0.081988105,Minimal Direct Wildfire Impacts,Austin,0.422
593,Travis,227H210C,56727,63989,30.408091,-97.675682,-0.113488256,Minimal Direct Wildfire Impacts,Austin,0.422
594,Travis,227H210D,64104,46970,30.407516,-97.672861,0.3647860336384926,Minimal Direct Wildfire Impacts,Austin,0.422
595,Travis,227H210E,37255,39056,30.390999,-97.652716,-0.046113273,Minimal Direct Wildfire Impacts,Austin,0.422
596,Travis,227H211,23522,28204,30.395445,-97.680403,-0.166004822,Minimal Direct Wildfire Impacts,Austin,0.422
597,Travis,227H212,24569,29928,30.379041,-97.688008,-0.179063085,Minimal Direct Wildfire Impacts,Austin,0.422
598,Travis,227H213,27510,37689,30.359159,-97.699242,-0.270078803,Minimal Direct Wildfire Impacts,Austin,0.422
599,Travis,227H214,26953,37706,30.350882,-97.709006,-0.285180077,Minimal Direct Wildfire Impacts,Austin,0.422
601,Travis,227H217,18101,17902.762708528462,30.364173,-97.532059,0.011073,Minimal Direct Wildfire Impacts,Manor,0.338
602,Travis,227H218,8878,8780.770527944074,30.380316,-97.526223,0.011073,Minimal Direct Wildfire Impacts,Manor,0.338
603,Travis,227H22,105782,65226,30.33102116,-97.6828018,0.621776592,Minimal Direct Wildfire Impacts,Austin,0.422
604,Travis,227H22EBSR,18861,15614,30.329156,-97.67971,0.2079543998975278,Minimal Direct Wildfire Impacts,Austin,0.422
605,Travis,227H22WBSR,24310,20743,30.32926,-97.678259,0.171961626,Minimal Direct Wildfire Impacts,Austin,0.422
606,Travis,227H23,52944,47490,30.323278,-97.67987,0.1148452305748578,Minimal Direct Wildfire Impacts,Austin,0.422
607,Travis,227H23EBSR,10071,8558,30.323041,-97.679766,0.1767936433746202,Minimal Direct Wildfire Impacts,Austin,0.422
608,Travis,227H23WBSR,19404,15649,30.323491,-97.680022,0.2399514345964598,Minimal Direct Wildfire Impacts,Austin,0.422
609,Travis,227H24,101658,55986,30.31933776,-97.66531287,0.8157753724145322,Minimal Direct Wildfire Impacts,Austin,0.422
610,Travis,227H24EBSR,13060,9094,30.321983,-97.669308,0.4361117220145151,Minimal Direct Wildfire Impacts,Austin,0.422
611,Travis,227H24WBSR,13680,9623,30.32254879,-97.66853659,0.421594097,Minimal Direct Wildfire Impacts,Austin,0.422
612,Travis,227H27,1313,1276,30.335359,-97.600369,0.028996865,Minimal Direct Wildfire Impacts,Austin,0.422
613,Travis,227H27AEBDR,15573,13104,30.341054,-97.588257,0.1884157509157509,Minimal Direct Wildfire Impacts,Austin,0.422
614,Travis,227H27AWBDR,15863,12136,30.341887,-97.588739,0.3071028345418589,Minimal Direct Wildfire Impacts,Austin,0.422
615,Travis,227H28,65556,54210,30.346639,-97.569587,0.2092971776425014,Minimal Direct Wildfire Impacts,Manor,0.338
616,Travis,227H28A,20303,22111,30.346572,-97.582513,-0.081769255,Minimal Direct Wildfire Impacts,Austin,0.422
617,Travis,227H28B,32212,31624,30.372928,-97.625905,0.018593473,Minimal Direct Wildfire Impacts,Austin,0.422
618,Travis,227H29,2448,2247,30.347974,-97.557656,0.089452603,Minimal Direct Wildfire Impacts,Manor,0.338
619,Travis,227H29001,59615,58962.11253,30.321353,-97.695041,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
620,Travis,227H29001EBSR,8403,8310.972600395817,30.320856,-97.693764,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
621,Travis,227H29001WBSR,8758,8662.084735721357,30.321827,-97.693921,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
622,Travis,227H29002,51231,50669.93184468381,30.328137,-97.661351,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
623,Travis,227H29002EBSR,19928,19709.753895119346,30.327811,-97.660478,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
624,Travis,227H29002WBSR,23949,23686.71698284892,30.328634,-97.660335,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
625,Travis,227H29003,54939,54337.322824365794,30.329635,-97.639736,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
626,Travis,227H29003EBSR,16064,15888.071385547828,30.329211,-97.640747,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
627,Travis,227H29003WBSR,16675,16492.379877615167,30.329977,-97.640862,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
628,Travis,227H29004,168034,166193.73675293472,30.227433,-97.77135,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
629,Travis,227H29004EBSR,19014,18805.76377768964,30.226972,-97.77127,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
630,Travis,227H29004WBSR,16747,16563.591352948795,30.227856,-97.771377,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
631,Travis,227H29005,54776,54176.10796,30.236626,-97.833768,0.011073,Minimal Direct Wildfire Impacts,Austin,0.422
