CNTY_NM,City,LATITUDE,LONGITUDE,Wildfire_Risk,RISK_STATE_RANK_Scaled,AADT_RPT_QTY_Scaled,5Yr_Growth_Scaled,Gridlock_Risk_Score
Bastrop,Bastrop,30.104867,-97.316799,0,0.2557781201848997,0.1791337135415025,0.0451203307062827,0.11843183731131551
Bastrop,Bastrop,30.104558,-97.316792,0,0.2557781201848997,0.1085588850027833,1.0,0.3837232895378149
Bastrop,Bastrop,30.105183,-97.316811,0,0.2557781201848997,0.0254697461427776,0.489583269825571,0.20567152882748452
Bastrop,Bastrop,30.110551,-97.318111,0,0.2557781201848997,0.0697871044312106,0.1460609461834783,0.11591003922138662
Bastrop,Bastrop,30.110683,-97.309033,0,0.2557781201848997,0.070096942580164,0.2031556894092906,0.1331314136338163
Bastrop,Bastrop,30.112,-97.350197,0,0.2557781201848997,0.0430990116688197,0.1912791331122522,0.12146906747130151
Travis,Austin,30.18541,-97.878598,0,0.5192604006163327,0.245045215363771,0.1410377592982053,0.21967697252185944
Travis,Austin,30.218131,-97.683264,0,0.5192604006163327,0.2844104147630001,0.1410377592982053,0.23148653234162817
Travis,Austin,30.239548,-97.688485,0,0.5192604006163327,0.2415267143502326,0.1410377592982053,0.21862142221779793
Travis,Austin,30.152289,-97.874685,0,0.5192604006163327,0.1028242535001207,0.1410377592982053,0.17701068396276434
Travis,Austin,30.221776,-97.675498,0,0.5192604006163327,0.8454957935532659,0.1410377592982053,0.39981214597870784
Travis,Austin,30.217232,-97.694384,0,0.5192604006163327,0.6367646595456408,0.1410377592982053,0.3371928057764203
Travis,Austin,30.3574599,-97.74661426,0,0.5192604006163327,0.1073878018296205,0.1209855473333169,0.17236408487214777
Travis,Austin,30.431807,-97.764567,0,0.5192604006163327,0.6474514499375073,0.1229773941602911,0.33498073335260603
Travis,Austin,30.432069,-97.764187,0,0.5192604006163327,0.1361817437060844,0.1629126450547081,0.1935803967515043
Travis,Austin,30.431498,-97.76486,0,0.5192604006163327,0.1529707701841174,0.1648982700210121,0.1992127921848054
Travis,Austin,30.28463359,-97.72585189,0,0.5192604006163327,0.0323176943840522,0.1245736168534582,0.15091947349451967
Travis,Austin,30.28423448,-97.72672197,0,0.5192604006163327,0.0509920072260558,0.1460894458319085,0.16297651604065583
Travis,Austin,30.333295,-97.614186,0,0.5192604006163327,0.0909978888993918,0.1686865983497492,0.18175742629800884
Travis,Austin,30.282352,-97.765151,0,0.5192604006163327,0.0459138124796504,0.120344565537404,0.15372959352838286
Travis,Austin,30.359735,-97.790349,0,0.5192604006163327,0.0485815714570795,0.1441809299550494,0.1616808305469052
Travis,Austin,30.34913236,-97.71091239,0,0.5192604006163327,0.0377582422199115,0.1130677221975964,0.1490998694485189
Travis,Austin,30.19996731,-97.62325498,0,0.5192604006163327,0.0523678986671708,0.0885578468201754,0.1461298037694704
Travis,Austin,30.203627,-97.621872,0,0.5192604006163327,0.0233008791001039,0.1848435280448188,0.16629540226674336
Travis,Austin,30.313534,-97.662085,0,0.5192604006163327,0.0454726869794456,0.1919509516444641,0.17507917171043946
Travis,Austin,30.313268,-97.662929,0,0.5192604006163327,0.0411297014000483,0.0803734257303393,0.14030301826238284
Travis,Austin,30.213439,-97.660449,0,0.5192604006163327,0.0862610412662402,0.111532520200035,0.16319014856314912
Travis,Austin,30.214363,-97.660908,0,0.5192604006163327,0.0887502494459673,0.1061553934083592,0.16232377297956452
Travis,Austin,30.281706,-97.767743,0,0.5192604006163327,0.0760048733864784,0.1410377592982053,0.16896486992867166
Travis,Austin,30.142674,-97.795079,0,0.5192604006163327,0.6897364800285681,0.1435108722259056,0.3538262857996087
Travis,Austin,30.14259,-97.794744,0,0.5192604006163327,0.0967430233901545,0.263101478624984,0.2118054307278081
Travis,Austin,30.142845,-97.795445,0,0.5192604006163327,0.0795706378464673,0.1749125164614782,0.18019702641565022
Travis,Elgin,30.352188,-97.41029,0,0.3066255778120184,0.1934807952862589,0.189737613209398,0.17629063811110074
Travis,Austin,30.290052,-97.761071,0,0.5192604006163327,0.8468716849943809,0.1410377592982053,0.4002249134110424
Travis,Austin,30.206468,-97.862285,0,0.5192604006163327,0.3384745460083393,0.2564830209899154,0.2823393502227429
Travis,Austin,30.195346,-97.869686,0,0.5192604006163327,0.2939051160055035,0.4908567118235667,0.3392806284719876
Travis,Austin,30.22679,-97.830859,0,0.5192604006163327,0.4832214765100671,0.1410377592982053,0.2911298508657483
Travis,Austin,30.226242,-97.830517,0,0.5192604006163327,0.0273707869888983,0.1410377592982053,0.15437464400939763
Travis,Austin,30.227477,-97.83099,0,0.5192604006163327,0.0488914096060329,0.1410377592982053,0.16083083079453803
Travis,Austin,30.143998,-97.833079,0,0.5192604006163327,0.0937759292518721,0.1213992764379369,0.16840464183020926
Travis,Austin,30.169052,-97.825711,0,0.5192604006163327,0.2347627900137589,0.2579841858092723,0.2516761728701759
Travis,Austin,30.294756,-97.759226,0,0.5192604006163327,0.8829336946361239,0.1410377592982053,0.4110435163035653
Travis,Austin,30.175285,-97.823054,0,0.5192604006163327,0.1503502746531388,0.0919143033086108,0.17653145351179142
Travis,Austin,30.390415,-97.734206,0,0.5192604006163327,0.5353793154152356,0.1410377592982053,0.3067772025372988
Travis,Austin,30.390345,-97.733683,0,0.5192604006163327,0.1305994055308735,0.1410377592982053,0.1853432295719902
Travis,Austin,30.390698,-97.734809,0,0.5192604006163327,0.1008391887491991,0.1410377592982053,0.17641516453748787
Travis,Austin,30.199032,-97.80803,0,0.5192604006163327,0.157980695507872,0.0973221884268819,0.1804429453036927
Travis,Austin,30.199124,-97.776445,0,0.5192604006163327,0.1292130111016584,0.0698929217015022,0.1635838599642147
Travis,Austin,30.209732,-97.772232,0,0.5192604006163327,0.1558118284651983,0.1069724989228474,0.18268737833968027
Travis,Austin,30.263283,-97.744185,0,0.5192604006163327,0.1289084244467551,0.1345937398577371,0.1829027294146142
Travis,Austin,30.263558,-97.745195,0,0.5192604006163327,0.1113894402957641,0.0709164754382174,0.158543854843461
Travis,Austin,30.261271,-97.736963,0,0.5192604006163327,0.1266240245349802,0.0785677673142348,0.16540961767803106
Travis,Austin,30.298599,-97.717276,0,0.5192604006163327,0.9626933862683934,0.1115924566181672,0.42613783298923474
Travis,Austin,30.297841,-97.717404,0,0.5192604006163327,0.0617523185346231,0.0959648168913221,0.1511672207510501
Travis,Austin,30.298041,-97.717917,0,0.5192604006163327,0.0651867956433605,0.1024609376276733,0.1541464001045767
Travis,Austin,30.305715,-97.712763,0,0.5192604006163327,0.8004117171335244,0.0753776942396881,0.3665889035352303
Travis,Austin,30.305444,-97.712581,0,0.5192604006163327,0.1611683523962567,0.1205542153729556,0.18836885045403023
Travis,Austin,30.3060359,-97.71294283,0,0.5192604006163327,0.162570501307622,0.9095770644943152,0.4254963498638477
Travis,Austin,30.316519,-97.707597,0,0.5192604006163327,0.8274516599972692,0.085560889609195,0.37775584500520576
Travis,Austin,30.316263,-97.707263,0,0.5192604006163327,0.0981241663253195,0.1000465559299791,0.16330329679985614
Travis,Austin,30.316793,-97.707916,0,0.5192604006163327,0.1261776475407253,0.1397906574382508,0.18364257161695938
Travis,Austin,30.378911,-97.674995,0,0.5192604006163327,0.8890411822163405,0.1554820627004493,0.4172090535983035
Travis,Austin,30.449127,-97.666794,0,0.5192604006163327,0.7337965151085484,0.1606661472385164,0.372190878827386
Travis,Austin,30.44883,-97.666483,0,0.5192604006163327,0.1248332650639106,0.1185994679645849,0.1768819000318152
Travis,Austin,30.299979,-97.711888,0,0.5192604006163327,0.2313020554347712,0.1410377592982053,0.2155540245431595
Travis,Austin,30.265869,-97.753097,0,0.5192604006163327,0.1896156956654168,0.0892319052365175,0.18750636039384683
Travis,Austin,30.244925,-97.780491,0,0.5192604006163327,0.191558748463938,0.1363899358957248,0.20223668543116538
Travis,Austin,30.378385,-97.674737,0,0.5192604006163327,0.0574565964016762,0.1208492549983473,0.15734383554327358
Travis,Austin,30.379638,-97.675124,0,0.5192604006163327,0.0509657497558055,0.1061844757789628,0.15099714778369705
Travis,Austin,30.364347,-97.684202,0,0.5192604006163327,0.761839493335854,0.151320479248716,0.37780007189863757
Travis,Austin,30.314043,-97.572724,0,0.5192604006163327,0.2644284799025323,0.1410377592982053,0.22549195188348783
Travis,Austin,30.233673,-97.819095,0,0.5192604006163327,0.0918643854176513,0.1239746850956511,0.16860380127725727
Travis,Austin,30.244675,-97.80225,0,0.5192604006163327,0.4387570763882324,0.0930047945261125,0.26338064139757
Travis,Austin,30.260086,-97.813892,0,0.5192604006163327,0.2331768388106416,0.0807359458149116,0.1980259155109325
Travis,Austin,30.258305,-97.797745,0,0.5192604006163327,0.7375093214019388,0.1145223993797742,0.3594615963577804
Travis,Austin,30.266562,-97.78095,0,0.5192604006163327,0.8051223072964259,0.165955276274305,0.3951753551944858
Travis,Austin,30.266245,-97.780391,0,0.5192604006163327,0.1163521021730682,0.1242012699794964,0.17601809176903593
Travis,Austin,30.258402,-97.796704,0,0.5192604006163327,0.0287624329121635,0.0630432598959706,0.13139378796570678
Travis,Austin,30.258269,-97.798888,0,0.5192604006163327,0.0171198706031866,0.0695364432311641,0.12984897427357175
Travis,Austin,30.23893406,-97.81918128,0,0.5192604006163327,0.4101101763451702,0.1208046431657875,0.26312652597655384
Travis,Austin,30.216454,-97.843186,0,0.5192604006163327,0.4254970539118379,0.1848779534607645,0.2869645823350473
Travis,Austin,30.216137,-97.842033,0,0.5192604006163327,0.0249235907615716,0.1499740406111095,0.15632136953507086
Travis,Austin,30.217445,-97.840607,0,0.5192604006163327,0.0245402316959174,0.161678605463646,0.15971773127113556
Travis,Austin,30.238276,-97.819095,0,0.5192604006163327,0.0978353341525664,0.1156837397615859,0.16790780229751223
Travis,Austin,30.239517,-97.81925,0,0.5192604006163327,0.0876789446597557,0.1088285423752924,0.162804326233781
Travis,Austin,30.236114,-97.847093,0,0.5192604006163327,0.2944250139164592,0.1169405721302251,0.22726175593727183
Travis,Austin,30.235846,-97.846908,0,0.5192604006163327,0.0300490489544275,0.1580426125025126,0.16027957856034858
Travis,Austin,30.236478,-97.847237,0,0.5192604006163327,0.0442490888657823,0.1101413003989777,0.15016919690269454
Travis,Austin,30.235228,-97.86098,0,0.5192604006163327,0.4375492327567193,0.1806706251811572,0.2893180375046295
Travis,Austin,30.364214,-97.683836,0,0.5192604006163327,0.1230740145571415,0.127215255440732,0.17893886112262858
Travis,Austin,30.364966,-97.684145,0,0.5192604006163327,0.1581067313650734,0.2082297964833106,0.21375303847778176
Travis,Austin,30.340851,-97.699033,0,0.5192604006163327,0.658264276186575,0.0997407936008475,0.33125360105949325
Travis,Austin,30.232152,-97.877091,0,0.5192604006163327,0.2724947747634202,0.1594249288573359,0.23342799120949337
Travis,Austin,30.228483,-97.88855,0,0.5192604006163327,0.1288401550241043,0.2994457307950015,0.23233784586899825
Travis,Austin,30.182804,-97.92881,0,0.5192604006163327,0.0898635661845795,0.2451625558894453,0.204359916745474
Travis,Austin,30.19183,-97.921662,0,0.5192604006163327,0.1334509668000546,0.2916113927549233,0.2313707879897599
Travis,Austin,30.229768,-97.893101,0,0.5192604006163327,0.2838957683460945,0.1957042893237967,0.24773209742423388
Travis,Austin,30.235852,-97.877334,0,0.5192604006163327,0.1484754912772684,0.0899190471930706,0.17537044166436824
Travis,Austin,30.34310011,-97.69731929,0,0.5192604006163327,0.1844324710380103,0.0800854540603009,0.18320745765275992
Travis,Austin,30.34294215,-97.69813725,0,0.5192604006163327,0.1386026824631608,0.1307898389449249,0.18466983654569225
Travis,Austin,30.34280166,-97.70379856,0,0.5192604006163327,0.7794319984035458,0.2150847500162488,0.4022071046492049
Travis,Cedar Park,30.512341,-97.863628,0,0.5839753466872111,0.1704214849124576,0.1625130051198712,0.21667541634714088
Travis,Austin,30.34227,-97.70369,0,0.5192604006163327,0.1173078740901786,0.159815209971791,0.18698900534185742
Travis,Austin,30.341908,-97.70258012,0,0.5192604006163327,0.1149499532617029,0.1696584022272828,0.18923458676996227
Travis,Cedar Park,30.455787,-97.827319,0,0.5839753466872111,0.1205007824726134,0.1375489406307846,0.19420998626846162
Travis,Cedar Park,30.440179,-97.873111,0,0.5839753466872111,0.0349329384209807,0.1152326193175041,0.16184473665898763
Travis,Austin,30.404731,-97.853485,0,0.5192604006163327,0.2177584522796735,0.1389749222444931,0.21087209248051653
Travis,Austin,30.396117,-97.848007,0,0.5192604006163327,0.1789341567676004,0.0810414979498297,0.1818447765384956
Travis,Austin,30.361526,-97.7943,0,0.5192604006163327,0.2325519110186848,0.0969370689657997,0.2026987741186119
Travis,Austin,30.402362,-97.85475,0,0.5192604006163327,0.1832403818886473,0.0503344814134354,0.17392453911389139
Travis,Austin,30.305339,-97.933757,0,0.5192604006163327,0.1748957578431063,0.3344005775206339,0.2566409807323886
Travis,West Lake Hills,30.292399,-97.828306,0,0.5007704160246532,0.1776422892312863,0.0463256431017836,0.1673444629048516
Travis,West Lake Hills,30.292338,-97.822032,0,0.5007704160246532,0.0872588251357511,0.020279411477885,0.13241555418902148
Travis,West Lake Hills,30.28463,-97.811913,0,0.5007704160246532,0.1593670899370871,0.1479570163797967,0.19235131509999576
Travis,Austin,30.320676,-97.711596,0,0.5192604006163327,0.1152230309523059,0.1762385895887456,0.191290566285582
Travis,West Lake Hills,30.274789,-97.800938,0,0.5007704160246532,0.1835607230257008,0.1557971102400052,0.20196143318464244
Travis,Austin,30.323082,-97.755902,0,0.5192604006163327,0.8259077207465524,0.1375653772025218,0.3928940095079888
Travis,Austin,30.335061,-97.752702,0,0.5192604006163327,0.146059804014242,0.0858607191996569,0.1734282370874362
Travis,Austin,30.35120363,-97.74910228,0,0.5192604006163327,0.7902920880990641,0.1409936540588895,0.3832378027706526
Travis,Austin,30.35093715,-97.74986883,0,0.5192604006163327,0.0488388946655323,0.1175325697180771,0.15376351943834937
Travis,Austin,30.320189,-97.711324,0,0.5192604006163327,0.0716618878070811,0.1124334506630227,0.15908068166429767
Travis,Austin,30.321306,-97.71165,0,0.5192604006163327,0.1049353541082438,0.2582900659814685,0.21281970615018025
Travis,Austin,30.33983,-97.75953,0,0.5192604006163327,0.137704676980601,0.0805398203396589,0.16932542931934452
Travis,Austin,30.341284,-97.772583,0,0.5192604006163327,0.1099347764438982,0.0731015299312905,0.15876297203582315
Travis,Austin,30.343156,-97.78415,0,0.5192604006163327,0.1076503765321233,0.0675126158164366,0.15640097782783452
Travis,Austin,30.35906,-97.788298,0,0.5192604006163327,0.116336347690918,0.0687014317446454,0.15936341395393558
Travis,Austin,30.364895,-97.790037,0,0.5192604006163327,0.2499973742529749,0.101649516033405,0.20934614720918054
Travis,Austin,30.388544,-97.749681,0,0.5192604006163327,0.2659566646710989,0.1226238432951087,0.22042623251312884
Travis,Austin,30.421001,-97.747222,0,0.5192604006163327,0.7370209324552836,0.1210832565752155,0.36128333683241626
Travis,Austin,30.401506,-97.745767,0,0.5192604006163327,0.7057062734347922,0.1312583738816247,0.3549414743181916
Travis,Austin,30.401221,-97.745359,0,0.5192604006163327,0.1317179737635357,0.1536926899976519,0.18947527925162283
Travis,Austin,30.401741,-97.746156,0,0.5192604006163327,0.1311875728644799,0.1633505358582069,0.1922135127400726
Travis,Austin,30.439409,-97.738962,0,0.5192604006163327,0.2625589480207119,0.139158460696891,0.2243673027385474
Travis,Austin,30.444509,-97.742689,0,0.5192604006163327,0.2428710968270473,0.0915062939495894,0.20416529735625755
Travis,Austin,30.421101,-97.746812,0,0.5192604006163327,0.1062219701505078,0.1583279084645885,0.18321704370779546
Travis,Austin,30.420974,-97.747674,0,0.5192604006163327,0.0921217086261041,0.1617498131616275,0.18001353665958603
Travis,Austin,30.390097,-97.743471,0,0.5192604006163327,0.1430612009116594,0.1726544407347013,0.19856677261717476
Travis,Austin,30.38786019,-97.74424642,0,0.5192604006163327,0.7610517692283455,0.1343977296954217,0.37248692980039666
Travis,Austin,30.38727628,-97.7443367,0,0.5192604006163327,0.0837560786043629,0.150396679599336,0.17409790758437624
Travis,Austin,30.389147,-97.743964,0,0.5192604006163327,0.1294440768398609,0.1584813298086906,0.190229702117832
Travis,Austin,30.372692,-97.740766,0,0.5192604006163327,0.7838642593817942,0.137773681907062,0.3803434625099234
Travis,Austin,30.372224,-97.740477,0,0.5192604006163327,0.1135583073384377,0.1517319457567702,0.18343915605182892
Travis,Austin,30.372559,-97.741173,0,0.5192604006163327,0.0910871642982428,0.1836012937651963,0.18625861754229828
Travis,Austin,30.37374,-97.727624,0,0.5192604006163327,0.7462162985369337,0.1455018617627658,0.3713675282131764
Travis,Austin,30.373401,-97.727575,0,0.5192604006163327,0.1482391740450158,0.1357844816799303,0.18905917684075038
Travis,Austin,30.37424,-97.727877,0,0.5192604006163327,0.1690455934713426,0.1608572232945899,0.20282292515304629
Travis,Austin,30.35504522,-97.71506875,0,0.5192604006163327,0.8206824841667454,0.1744551063033584,0.4023933572642977
Travis,Austin,30.354593,-97.715284,0,0.5192604006163327,0.0675972314123368,0.1907028756997781,0.181342112256901
Travis,Austin,30.355394,-97.714985,0,0.5192604006163327,0.082117612460745,0.1918292355391371,0.18603613452323117
Travis,Austin,30.372365,-97.724732,0,0.5192604006163327,0.7462162985369337,0.1455018617627658,0.3713675282131764
Travis,Austin,30.371963,-97.724539,0,0.5192604006163327,0.0908035836195397,0.1710089214390685,0.182395831640849
Travis,Austin,30.372878,-97.724987,0,0.5192604006163327,0.1037327619707806,0.1683199913919296,0.1854679061320796
Travis,Austin,30.373862,-97.726211,0,0.5192604006163327,0.1888699835103087,0.0915484265539973,0.18797760314255835
Travis,Austin,30.40386,-97.716688,0,0.5192604006163327,0.115228282446356,0.0405689357884166,0.15059124559369833
Travis,Austin,30.421975,-97.707282,0,0.5192604006163327,0.2698322672800411,0.0924349694889709,0.21253225115397015
Travis,Austin,30.41093014,-97.71027928,0,0.5192604006163327,0.5909296194767412,0.1368485127766087,0.3221855197992715
Travis,Austin,30.410204,-97.710303,0,0.5192604006163327,0.0229175200344498,0.0595779435165541,0.12860071918856772
Travis,Austin,30.411319,-97.710458,0,0.5192604006163327,0.0326958019556563,0.0789425332409079,0.13734358068223582
Travis,Austin,30.431714,-97.699925,0,0.5192604006163327,0.0941225278591759,0.1326400954791865,0.17188086712477527
Travis,Austin,30.432038,-97.700902,0,0.5192604006163327,0.0835985337828612,0.1382376449097065,0.17040293373103685
Travis,Austin,30.431261,-97.700655,0,0.5192604006163327,0.371191353940196,0.1640915608634556,0.264436954564362
Travis,Austin,30.419363,-97.702692,0,0.5192604006163327,0.2808656562792114,0.123201753672378,0.22507230310874338
Travis,Austin,30.40993,-97.683719,0,0.5192604006163327,0.2933484576361975,0.1081633118360262,0.22430561096493365
Travis,Austin,30.43948,-97.699142,0,0.5192604006163327,0.0826427618657508,0.0842630419401423,0.15392382126503446
Travis,Austin,30.406714,-97.678442,0,0.5192604006163327,0.1141937381184947,0.0791340137319193,0.16185040567839074
Travis,Austin,30.407931,-97.678759,0,0.5192604006163327,0.3014882734137862,0.1116664419025315,0.22779849471816185
Travis,Austin,30.421861,-97.673257,0,0.5192604006163327,0.0226549453319469,0.1149912802552859,0.1451459477994364
Travis,Austin,30.408091,-97.675682,0,0.5192604006163327,0.2978594910251967,0.1061748362331534,0.22506237830077155
Travis,Austin,30.407516,-97.672861,0,0.5192604006163327,0.336599762632469,0.2400370041263475,0.27684311015091145
Travis,Austin,30.390999,-97.652716,0,0.5192604006163327,0.1956023988824821,0.1250321352382163,0.20004244035947605
Travis,Austin,30.395445,-97.680403,0,0.5192604006163327,0.1234836310930459,0.0914761967131832,0.16834002846513527
Travis,Austin,30.379041,-97.688008,0,0.5192604006163327,0.1289819453634559,0.0878213747167495,0.16889307614732818
Travis,Austin,30.359159,-97.699242,0,0.5192604006163327,0.1444265893646742,0.0623473703895576,0.1658842680495361
Travis,Austin,30.350882,-97.709006,0,0.5192604006163327,0.1415015071787924,0.0581207386859862,0.16373875388270012
Travis,Manor,30.364173,-97.532059,0,0.3898305084745762,0.0950152818476856,0.1410377592982053,0.14878201403868252
Travis,Manor,30.380316,-97.526223,0,0.3898305084745762,0.0465807522240077,0.1410377592982053,0.13425165515157916
Travis,Austin,30.33102116,-97.6828018,0,0.5192604006163327,0.5554715316507546,0.3119650044718319,0.3640830409600425
Travis,Austin,30.329156,-97.67971,0,0.5192604006163327,0.0990064173257291,0.1961420615345864,0.1923966237813612
Travis,Austin,30.32926,-97.678259,0,0.5192604006163327,0.127621808404491,0.1860681962928348,0.1979590815324643
Travis,Austin,30.323278,-97.67987,0,0.5192604006163327,0.2779930890338301,0.1700821299717003,0.23827464582492566
Travis,Austin,30.323041,-97.679766,0,0.5192604006163327,0.052845784625726,0.1874206091970558,0.1759319982701011
Travis,Austin,30.323491,-97.680022,0,0.5192604006163327,0.1018579785949102,0.205097576233464,0.19593874657177882
Travis,Austin,30.31933776,-97.66531287,0,0.5192604006163327,0.5338143701883186,0.3662625025341968,0.3738751419400212
Travis,Austin,30.321983,-97.669308,0,0.5192604006163327,0.0685425003413471,0.260000049348171,0.20241484503012197
Travis,Austin,30.32254879,-97.66853659,0,0.5192604006163327,0.0717984266523826,0.255936772690393,0.20217263992609924
Travis,Austin,30.335359,-97.600369,0,0.5192604006163327,0.0068531997353247,0.1460543940575994,0.14972435826114378
Travis,Austin,30.341054,-97.588257,0,0.5192604006163327,0.0817395048891409,0.1906734717168445,0.18557597310506216
Travis,Austin,30.341887,-97.588739,0,0.5192604006163327,0.0832624381636575,0.2238922975230999,0.19599850082929376
Travis,Manor,30.346639,-97.569587,0,0.3898305084745762,0.3442249319931521,0.1965178859178639,0.24018894706822005
Travis,Austin,30.346572,-97.582513,0,0.5192604006163327,0.1065790717459117,0.1150525332560809,0.17034156162386432
Travis,Austin,30.372928,-97.625905,0,0.5192604006163327,0.1691191143880434,0.1431426326756205,0.1975306042423657
Travis,Manor,30.347974,-97.557656,0,0.3898305084745762,0.0128136454821396,0.1629750948470562,0.13070272379367398
Travis,Austin,30.321353,-97.695041,0,0.5192604006163327,0.313025805841762,0.1410377592982053,0.24007114966525675
Travis,Austin,30.320856,-97.693764,0,0.5192604006163327,0.0440862925502305,0.1410377592982053,0.1593892956777973
Travis,Austin,30.321827,-97.693921,0,0.5192604006163327,0.0459505729380008,0.1410377592982053,0.15994857979412838
Travis,Austin,30.328137,-97.661351,0,0.5192604006163327,0.2689972797260821,0.1410377592982053,0.22686259183055277
Travis,Austin,30.327811,-97.660478,0,0.5192604006163327,0.1046097614771402,0.1410377592982053,0.1775463363558702
Travis,Austin,30.328634,-97.660335,0,0.5192604006163327,0.1257260190524204,0.1410377592982053,0.18388121362845425
Travis,Austin,30.329635,-97.639736,0,0.5192604006163327,0.2884698196636943,0.1410377592982053,0.23270435381183643
Travis,Austin,30.329211,-97.640747,0,0.5192604006163327,0.084317988467719,0.1410377592982053,0.17145880445304384
Travis,Austin,30.329977,-97.640862,0,0.5192604006163327,0.087526651332304,0.1410377592982053,0.17242140331241934
Travis,Austin,30.227433,-97.77135,0,0.5192604006163327,0.882387539254918,0.1410377592982053,0.41087966968920353
Travis,Austin,30.226972,-97.77127,0,0.5192604006163327,0.0998098959153879,0.1410377592982053,0.1761063766873445
Travis,Austin,30.227856,-97.771377,0,0.5192604006163327,0.0879047589039081,0.1410377592982053,0.17253483558390056
Travis,Austin,30.236626,-97.833768,0,0.5192604006163327,0.287613826133535,0.1410377592982053,0.2324475557527886
Travis,Austin,30.236137,-97.833256,0,0.5192604006163327,0.0427471615674659,0.1410377592982053,0.1589875563829679
Travis,Austin,30.237036,-97.833294,0,0.5192604006163327,0.0791400153343626,0.1410377592982053,0.16990541251303692
Travis,Austin,30.232298,-97.803875,0,0.5192604006163327,0.0466962850931089,0.1410377592982053,0.1601722934406608
Travis,Austin,30.2206549,-97.7605763,0,0.5192604006163327,0.1119093382067198,0.1410377592982053,0.17973620937474408
Travis,Austin,30.2210463,-97.7594181,0,0.5192604006163327,0.1309932675846278,0.1410377592982053,0.18546138818811647
Travis,Austin,30.346562,-97.710492,0,0.5192604006163327,0.8321885076304208,0.1749527348836669,0.4059944528774929
Travis,Manor,30.34901,-97.551491,0,0.3898305084745762,0.2809391771959122,0.1468833983558336,0.206312874360439
Travis,Austin,30.343208,-97.591652,0,0.5192604006163327,0.0077512052178844,0.1990630627015776,0.16589636049910514
Travis,Austin,30.343267,-97.593431,0,0.5192604006163327,0.0202130005986703,0.0,0.10991598030286764
Travis,Austin,30.18268,-97.630057,0,0.5192604006163327,0.2110470428837004,0.2205210277163849,0.23332250130329213
Travis,Manor,30.350503,-97.53786,0,0.3898305084745762,0.1063059940553087,0.2322254263241401,0.17952552780874986
Travis,Manor,30.350134,-97.511124,0,0.3898305084745762,0.2104273665857936,0.1410377592982053,0.18340563946011493
Travis,Austin,30.275688,-97.699353,0,0.5192604006163327,0.1956759197991829,0.1410377592982053,0.204866183852483
Travis,Austin,30.167109,-97.78773,0,0.5192604006163327,0.2473506212517461,0.1410377592982053,0.22036859428825198
Travis,Manor,30.349396,-97.5364,0,0.3898305084745762,0.2813855541901671,0.1935951603907845,0.2204603160692007
Travis,Manor,30.357353,-97.48199,0,0.3898305084745762,0.010282425350012,0.3411567860135893,0.18339786510399564
Travis,Elgin,30.364349,-97.411916,0,0.3066255778120184,0.0108390837193181,0.1685042678423148,0.11512812103089354
Travis,Austin,30.240387,-97.737264,0,0.5192604006163327,0.9229868397559106,0.1410377592982053,0.4230594598395012
Travis,Austin,30.239937,-97.736929,0,0.5192604006163327,0.0416443478169539,0.1410377592982053,0.1586567122578143
Travis,Austin,30.240518,-97.737749,0,0.5192604006163327,0.0531083593282288,0.1410377592982053,0.16209591571119678
Travis,Austin,30.271269,-97.732605,0,0.5192604006163327,0.8588240854523111,0.1410377592982053,0.4038106335484214
Travis,Austin,30.271148,-97.732163,0,0.5192604006163327,0.0666362080011763,0.1410377592982053,0.16615427031308103
Travis,Austin,30.271158,-97.73311,0,0.5192604006163327,0.081933810168993,0.1410377592982053,0.17074355096342603
Travis,Austin,30.331338,-97.704903,0,0.5192604006163327,0.8168068815578032,0.1410377592982053,0.3912054723800691
Travis,Austin,30.331072,-97.704621,0,0.5192604006163327,0.0454726869794456,0.1410377592982053,0.15980521400656184
Travis,Austin,30.331169,-97.705372,0,0.5192604006163327,0.0146884288580101,0.1410377592982053,0.15056993657013118
Travis,Manor,30.351381,-97.472926,0,0.3898305084745762,0.2029334845763619,0.2112430880035091,0.20221907346887652
Travis,Manor,30.344548,-97.541717,0,0.3898305084745762,0.0576824106458287,0.1467096337944147,0.13928371502698828
Travis,Manor,30.335401,-97.559069,0,0.3898305084745762,0.0678440516326895,0.190200372145158,0.1553794288282695
Travis,Austin,30.28753545,-97.59086857,0,0.5192604006163327,0.0574460934135761,0.1630711838302315,0.17000726329640883
Travis,Austin,30.34644259,-97.71117059,0,0.5192604006163327,0.0626030605707323,0.174642739305068,0.17502582008600664
Travis,Austin,30.34667222,-97.70996479,0,0.5192604006163327,0.0583073384377855,0.1747019120831237,0.17375485527953932
Travis,Austin,30.433535,-97.669708,0,0.5192604006163327,0.7621913434372078,0.1641453854160253,0.38175309877923647
Travis,Austin,30.270624,-97.629815,0,0.5192604006163327,0.1442532900610224,0.2250147506638493,0.21463249234072804
Travis,Austin,30.277405,-97.636871,0,0.5192604006163327,0.0601768703196059,0.1300862201130838,0.16093100725307347
Travis,Austin,30.284577,-97.659181,0,0.5192604006163327,0.1907237609099789,0.1740377247073874,0.21328052580847642
Travis,Austin,30.291715,-97.663817,0,0.5192604006163327,0.3683187866948147,0.1974596127857015,0.2735855999674214
Travis,Austin,30.281062,-97.666599,0,0.5192604006163327,0.3262648223419563,0.11584976352226,0.23648645588253142
